YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT,?
2013,964712,814,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,965564,814,1000000,1007549,NULL,20,2,20,NULL,NULL,NULL,NULL,NULL,630,NULL,NULL,NULL,3,NULL,NULL,670,NULL,1,4,0,1,3,NULL,NULL,NULL,NULL,?
2013,968512,814,1000000,1007549,NULL,30,2,1,NULL,NULL,NULL,NULL,NULL,830,NULL,NULL,NULL,3,NULL,NULL,860,21,1,6,50000,1,2,NULL,NULL,NULL,NULL,?
2013,981812,814,1000000,1007549,NULL,20,2,40,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,3,NULL,NULL,560,17,1,4,40000,1,3,NULL,NULL,NULL,NULL,?
2013,983287,814,1000000,1007549,NULL,30,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,270000,3,NULL,NULL,NULL,NULL,1,6,27600,1,6,12,276,25,NULL,?
2013,983471,814,1000000,1007549,200,40,2,1,NULL,2,690,1,1,NULL,NULL,NULL,150000,1,NULL,NULL,NULL,NULL,1,4,45000,1,3,26,980,18,NULL,?
2013,984342,814,1000000,1007549,NULL,150,2,2,NULL,1,1600,1,1,NULL,NULL,NULL,412000,13,NULL,NULL,NULL,NULL,2,7,120000,1,1,18,1757,31,NULL,?
2013,988877,814,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,480,NULL,NULL,NULL,1,NULL,NULL,480,101,1,4,5500,1,1,NULL,NULL,NULL,NULL,?
2013,996214,814,1000000,1007549,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,730,NULL,NULL,NULL,4,NULL,NULL,750,32,1,4,28000,1,3,NULL,NULL,NULL,NULL,?
2013,997351,814,1000000,1007549,NULL,100,2,2,NULL,2,1400,2,1,NULL,NULL,NULL,400000,1,NULL,NULL,NULL,NULL,1,5,178000,1,1,12,1730,23,NULL,?
2013,1004904,814,1000000,1007549,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,4,NULL,NULL,1320,39,1,4,41000,1,4,NULL,NULL,NULL,NULL,?
2013,1005155,814,1000000,1007549,NULL,210,2,2,NULL,1,2400,1,1,NULL,850,NULL,750000,1,1,283000,NULL,NULL,1,1,283000,1,4,15,3528,37,1,?
2013,1014416,814,1000000,1007549,300,60,2,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,190000,6,NULL,NULL,NULL,NULL,1,4,60100,1,6,9,460,18,NULL,?
2013,1019657,814,1000000,1007549,NULL,260,2,260,NULL,1,2200,1,1,NULL,400,NULL,700000,9,NULL,NULL,NULL,NULL,1,7,270000,1,4,14,3149,44,NULL,?
2013,1021286,814,1000000,1007549,NULL,160,2,2,NULL,2,880,1,1,NULL,NULL,NULL,400000,3,NULL,NULL,NULL,NULL,1,6,131300,1,7,11,1175,24,NULL,?
2013,1028824,814,1000000,1007549,300,200,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,380000,5,NULL,NULL,NULL,NULL,1,6,120000,1,6,7,684,32,NULL,?
2013,1032979,814,1000000,1007549,NULL,130,2,2,NULL,2,1200,2,1,NULL,700,NULL,375000,1,1,120000,NULL,NULL,1,1,120000,1,7,23,2334,29,1,?
2013,1033055,814,1000000,1007549,NULL,30,2,1,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,5,1,99000,1230,15,1,1,99000,1,1,NULL,NULL,NULL,1,?
2013,1036699,814,1000000,1007549,NULL,100,2,2,NULL,2,350,2,1,NULL,350,NULL,275000,3,7,43924,NULL,NULL,1,3,43924,1,4,29,1062,29,13,?
2013,1038256,814,1000000,1007549,NULL,50,2,50,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,14,NULL,NULL,1404,37,1,6,45000,1,2,NULL,NULL,NULL,NULL,?
2013,1038555,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1045362,814,1000000,1007549,NULL,200,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,350000,3,NULL,NULL,NULL,NULL,1,6,21000,1,6,25,433,24,NULL,?
2013,1070676,814,1000000,1007549,NULL,160,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,700000,1,6,106300,NULL,NULL,1,2,180300,1,7,4,606,40,12,?
2013,1072769,814,1000000,1007549,NULL,120,2,220,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,900000,1,1,364200,NULL,NULL,1,1,364200,1,6,4,1340,63,1,?
2013,1073673,814,1000000,1007549,NULL,130,2,130,NULL,1,2000,1,1,NULL,NULL,NULL,450000,1,2,150700,NULL,NULL,1,1,150700,1,3,18,2310,32,3,?
2013,1074341,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1074799,814,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,950,NULL,NULL,NULL,6,NULL,NULL,950,3,1,4,431000,1,3,NULL,NULL,NULL,NULL,?
2013,1079918,814,1000000,1007549,NULL,160,2,3,NULL,1,1900,1,1,NULL,NULL,NULL,500000,8,NULL,NULL,NULL,NULL,1,6,31000,1,4,81,2085,36,NULL,?
2013,1087552,814,1000000,1007549,NULL,40,2,10,NULL,NULL,NULL,NULL,NULL,730,NULL,NULL,NULL,5,NULL,NULL,780,17,1,4,55000,1,4,NULL,NULL,NULL,NULL,?
2013,1088068,814,1000000,1007549,NULL,160,1,2,NULL,NULL,NULL,NULL,NULL,730,NULL,NULL,NULL,3,1,37500,890,28,1,1,37500,1,4,NULL,NULL,NULL,1,?
2013,1088479,814,1000000,1007549,NULL,70,2,3,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,4,NULL,NULL,1270,34,1,5,45000,1,1,NULL,NULL,NULL,NULL,?
2013,1094745,814,1000000,1007549,NULL,30,2,2,NULL,2,100,2,1,NULL,NULL,NULL,350000,1,NULL,NULL,NULL,NULL,1,6,80100,1,6,5,355,30,NULL,?
2013,1096969,814,1000000,1007549,NULL,60,2,60,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,1,NULL,NULL,820,23,1,4,42000,1,2,NULL,NULL,NULL,NULL,?
2013,1101245,814,1000000,1007549,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,6,NULL,NULL,1230,24,1,5,62000,1,3,NULL,NULL,NULL,NULL,?
2013,1105958,814,1000000,1007549,NULL,40,2,1,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,8,NULL,NULL,1340,18,1,4,90000,1,1,NULL,NULL,NULL,NULL,?
2013,1107826,814,1000000,1007549,NULL,2,2,3,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,5,NULL,NULL,850,54,1,6,19000,1,3,NULL,NULL,NULL,NULL,?
2013,1109233,814,1000000,1007549,NULL,200,2,100,NULL,2,2300,1,1,NULL,NULL,NULL,650000,1,3,126600,NULL,NULL,1,1,126600,1,5,26,2783,40,7,?
2013,1109635,814,1000000,1007549,NULL,80,2,3,NULL,NULL,NULL,NULL,NULL,1700,NULL,NULL,NULL,8,7,104900,1780,20,1,3,104900,1,3,NULL,NULL,NULL,13,?
2013,1111755,814,1000000,1007549,NULL,200,2,80,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,600000,7,NULL,NULL,NULL,NULL,1,6,42000,1,1,22,780,52,NULL,?
2013,1111787,814,1000000,1007549,NULL,30,2,90,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,270000,1,NULL,NULL,NULL,NULL,1,6,17500,1,7,24,346,22,NULL,?
2013,1112541,814,1000000,1007549,320,1,2,1,NULL,1,830,1,1,NULL,NULL,NULL,218000,4,NULL,NULL,NULL,NULL,1,5,108000,1,3,13,1150,27,NULL,?
2013,1112779,814,1000000,1007549,NULL,80,2,2,NULL,2,2100,2,1,NULL,200,NULL,800000,1,NULL,NULL,NULL,NULL,1,4,143000,1,4,25,2951,47,NULL,?
2013,1115891,814,1000000,1007549,NULL,40,2,40,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,1,NULL,NULL,995,22,1,6,54000,1,2,NULL,NULL,NULL,NULL,?
2013,1117022,814,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,4,NULL,NULL,1000,24,1,4,50000,1,1,NULL,NULL,NULL,NULL,?
2013,1122880,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1124163,814,1000000,1007549,NULL,150,2,150,NULL,1,1200,1,1,NULL,80,NULL,320000,1,NULL,NULL,NULL,NULL,1,6,64000,1,5,30,1602,24,NULL,?
2013,1127785,814,1000000,1007549,NULL,110,2,2,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,3,1,59700,1410,28,1,1,59700,1,4,NULL,NULL,NULL,1,?
2013,1129742,814,1000000,1007549,NULL,4,2,3,NULL,NULL,NULL,NULL,NULL,310,NULL,NULL,NULL,3,NULL,NULL,314,54,1,6,7000,1,5,NULL,NULL,NULL,NULL,?
2013,1131025,814,1000000,1007549,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,680,NULL,NULL,NULL,7,NULL,NULL,710,NULL,1,4,0,1,2,NULL,NULL,NULL,NULL,?
2013,1132520,814,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,430,NULL,NULL,NULL,4,NULL,NULL,430,8,1,6,63900,1,2,NULL,NULL,NULL,NULL,?
2013,1132533,814,1000000,1007549,NULL,230,2,2,NULL,1,2000,1,1,NULL,NULL,NULL,450000,1,1,508200,NULL,NULL,1,1,508200,1,5,5,2273,44,1,?
2013,1134458,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1135666,814,1000000,1007549,NULL,30,1,20,NULL,NULL,NULL,NULL,NULL,650,NULL,NULL,NULL,5,NULL,NULL,707,80,1,6,10560,1,6,NULL,NULL,NULL,NULL,?
2013,1139140,814,1000000,1007549,NULL,300,2,30,NULL,2,3300,2,1,NULL,NULL,NULL,850000,7,1,87000,NULL,NULL,1,1,87000,1,5,59,4250,55,1,?
2013,1140226,814,1000000,1007549,NULL,20,2,10,NULL,NULL,NULL,NULL,NULL,680,NULL,NULL,NULL,4,NULL,NULL,718,34,1,4,25000,1,3,NULL,NULL,NULL,NULL,?
2013,1140400,814,1000000,1007549,NULL,200,2,100,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,1250000,3,NULL,NULL,NULL,NULL,1,4,15000,1,7,101,1317,66,NULL,?
2013,1141255,814,1000000,1007549,460,1,2,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,250000,4,1,136600,NULL,NULL,1,1,136600,1,7,5,552,23,1,?
2013,1146152,814,1000000,1007549,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,930,NULL,NULL,NULL,4,NULL,NULL,960,20,1,6,59000,1,1,NULL,NULL,NULL,NULL,?
2013,1146438,814,1000000,1007549,NULL,1,2,3,NULL,NULL,NULL,NULL,NULL,3100,NULL,NULL,NULL,5,NULL,NULL,3100,58,3,6,64200,2,3,NULL,NULL,NULL,NULL,?
2013,1147375,814,1000000,1007549,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,4,NULL,NULL,1230,16,1,5,92300,1,3,NULL,NULL,NULL,NULL,?
2013,1159978,814,1000000,1007549,NULL,250,2,2,NULL,1,5000,1,1,NULL,NULL,NULL,950000,8,1,532000,NULL,NULL,1,1,532000,1,3,12,5317,62,1,?
2013,1161626,814,1000000,1007549,NULL,100,2,100,NULL,NULL,NULL,NULL,NULL,1600,NULL,NULL,NULL,1,1,158040,1800,14,1,1,158040,1,1,NULL,NULL,NULL,1,?
2013,1161709,814,1000000,1007549,NULL,300,2,300,NULL,1,1100,1,1,NULL,NULL,NULL,450000,1,1,67500,NULL,NULL,1,1,67500,1,6,31,1737,33,1,?
2013,1164361,814,1000000,1007549,NULL,140,2,2,NULL,1,1000,1,1,NULL,120,NULL,250000,1,5,82600,NULL,NULL,1,2,82600,1,6,19,1314,25,10,?
2013,1164669,814,1000000,1007549,NULL,80,2,2,NULL,1,1500,1,1,NULL,NULL,NULL,215000,7,NULL,NULL,NULL,NULL,1,6,52000,1,3,39,1680,34,NULL,?
2013,1166946,814,1000000,1007549,NULL,60,2,2,NULL,1,1100,1,1,NULL,NULL,NULL,300000,2,2,87000,NULL,NULL,4,1,87000,1,5,17,1202,24,3,?
2013,1168774,814,1000000,1007549,NULL,20,2,3,NULL,NULL,NULL,NULL,NULL,830,NULL,NULL,NULL,7,NULL,NULL,850,11,1,6,90000,1,1,NULL,NULL,NULL,NULL,?
2013,1169523,814,1000000,1007549,390,80,2,3,NULL,2,700,2,1,NULL,NULL,NULL,200000,5,NULL,NULL,NULL,NULL,1,4,45000,1,3,51,1927,67,NULL,?
2013,1171420,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1171747,814,1000000,1007549,NULL,80,2,80,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,3,1,90000,1260,17,1,1,90000,1,1,NULL,NULL,NULL,1,?
2013,1173570,814,1000000,1007549,NULL,50,2,70,NULL,2,2100,1,1,NULL,NULL,NULL,400000,5,NULL,NULL,NULL,NULL,1,7,135200,1,3,21,2312,32,NULL,?
2013,1176103,814,1000000,1007549,NULL,160,2,2,NULL,2,1300,2,1,NULL,NULL,NULL,590000,3,1,126000,NULL,NULL,1,1,126000,1,1,19,1956,52,1,?
2013,1177053,814,1000000,1007549,NULL,300,2,2,NULL,1,2000,1,1,NULL,NULL,NULL,420000,1,1,173000,NULL,NULL,1,1,173000,1,1,16,2317,31,1,?
2013,1181703,814,1000000,1007549,NULL,50,2,50,NULL,1,2000,1,1,NULL,NULL,NULL,450000,1,7,104020,NULL,NULL,1,3,104020,1,3,24,2103,33,13,?
2013,1181929,814,1000000,1007549,NULL,80,2,2,NULL,1,3000,1,1,NULL,NULL,NULL,380000,6,NULL,NULL,NULL,NULL,1,5,151000,1,4,25,3095,30,NULL,?
2013,1182643,814,1000000,1007549,NULL,80,2,70,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,350,1,NULL,NULL,NULL,NULL,1,4,30050,1,6,10,240,13,NULL,?
2013,1183293,814,1000000,1007549,NULL,100,2,2,NULL,2,2300,1,1,NULL,NULL,NULL,500000,1,2,117000,NULL,NULL,3,1,117000,1,3,27,2633,44,3,?
2013,1184689,814,1000000,1007549,NULL,130,2,30,NULL,1,1000,1,1,NULL,NULL,NULL,550000,5,1,162050,NULL,NULL,1,1,162050,1,5,9,1160,32,1,?
2013,1185051,814,1000000,1007549,NULL,310,2,210,NULL,1,5000,1,1,NULL,600,NULL,1300000,3,1,148100,NULL,NULL,1,1,148100,1,5,51,6245,57,1,?
2013,1185216,814,1000000,1007549,NULL,120,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,890000,1,NULL,NULL,NULL,NULL,1,6,54300,1,6,14,620,47,NULL,?
2013,1186297,814,1000000,1007549,NULL,140,2,2,NULL,2,1600,1,1,NULL,100,NULL,300000,1,1,196000,NULL,NULL,1,1,196000,1,4,11,1877,28,1,?
2013,1193012,814,1000000,1007549,NULL,80,2,1,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,7,NULL,NULL,1080,62,1,5,20800,1,1,NULL,NULL,NULL,NULL,?
2013,1196724,814,1000000,1007549,NULL,60,2,110,NULL,1,930,1,1,NULL,NULL,NULL,500000,3,NULL,NULL,NULL,NULL,1,5,258280,1,2,5,1178,40,NULL,?
2013,1197556,814,1000000,1007549,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1197683,814,1000000,1007549,NULL,60,2,3,NULL,NULL,NULL,NULL,NULL,650,NULL,NULL,NULL,3,NULL,NULL,710,17,1,6,51000,1,5,NULL,NULL,NULL,NULL,?
2013,1199634,814,1000000,1007549,NULL,80,2,2,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,1,NULL,NULL,1290,21,1,5,75000,1,1,NULL,NULL,NULL,NULL,?
2013,1203737,814,1000000,1007549,NULL,190,2,20,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,7,NULL,NULL,1740,26,1,7,80000,1,5,NULL,NULL,NULL,NULL,?
2013,1204445,814,1000000,1007549,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,5,NULL,NULL,1030,11,1,7,116000,1,2,NULL,NULL,NULL,NULL,?
2013,1204496,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1204976,814,1000000,1007549,260,60,2,3,NULL,2,830,1,1,NULL,NULL,NULL,145000,5,NULL,NULL,NULL,NULL,1,6,60000,1,4,23,1167,20,NULL,?
2013,1217720,814,1000000,1007549,NULL,70,2,50,NULL,1,2900,1,1,NULL,NULL,NULL,370000,13,1,245000,NULL,NULL,1,1,245000,1,3,15,3120,42,1,?
2013,1218641,814,1000000,1007549,NULL,40,2,3,NULL,NULL,NULL,NULL,NULL,870,NULL,NULL,NULL,4,NULL,NULL,910,12,2,7,87750,1,1,NULL,NULL,NULL,NULL,?
2013,1219946,814,1000000,1007549,NULL,80,2,1,NULL,2,300,2,1,NULL,NULL,NULL,500000,1,NULL,NULL,NULL,NULL,1,6,128200,1,6,9,922,47,NULL,?
2013,1220303,814,1000000,1007549,NULL,80,2,2,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,1,NULL,NULL,1083,31,1,5,41500,1,1,NULL,NULL,NULL,NULL,?
2013,1222322,814,1000000,1007549,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,880,NULL,NULL,NULL,4,NULL,NULL,910,37,3,4,29600,1,3,NULL,NULL,NULL,NULL,?
2013,1226066,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1226246,814,1000000,1007549,NULL,180,2,2,NULL,2,1900,2,1,NULL,190,NULL,1000000,1,1,587000,NULL,NULL,1,1,587000,1,5,6,2837,53,1,?
2013,1232329,814,1000000,1007549,NULL,110,2,2,NULL,1,470,1,1,NULL,NULL,NULL,25000,1,1,75900,NULL,NULL,1,1,75900,1,6,10,627,31,1,?
2013,1232373,814,1000000,1007549,NULL,40,2,80,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,3,NULL,NULL,1620,16,2,7,118000,1,2,NULL,NULL,NULL,NULL,?
2013,1235220,814,1000000,1007549,NULL,110,2,2,NULL,NULL,NULL,NULL,NULL,1800,NULL,NULL,NULL,1,NULL,NULL,1970,35,1,6,68000,1,2,NULL,NULL,NULL,NULL,?
2013,1235699,814,1000000,1007549,NULL,120,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,525000,1,NULL,NULL,NULL,NULL,1,6,402100,1,6,2,642,47,NULL,?
2013,1243202,814,1000000,1007549,NULL,280,2,150,NULL,2,1800,2,1,NULL,NULL,NULL,640000,1,NULL,NULL,NULL,NULL,1,4,40000,1,4,82,2747,42,NULL,?
2013,1246129,814,1000000,1007549,NULL,230,2,2,NULL,1,1500,1,1,NULL,140,NULL,670000,8,NULL,NULL,NULL,NULL,3,5,118300,1,5,19,1916,39,NULL,?
2013,1248529,814,1000000,1007549,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,5,NULL,NULL,1130,17,1,6,81000,1,4,NULL,NULL,NULL,NULL,?
2013,1249419,814,1000000,1007549,NULL,150,2,90,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,700000,10,3,75000,NULL,NULL,1,1,75000,1,4,12,753,62,7,?
2013,1255122,814,1000000,1007549,NULL,60,1,20,NULL,NULL,NULL,NULL,NULL,1800,NULL,NULL,NULL,1,NULL,NULL,1880,60,1,7,37400,1,2,NULL,NULL,NULL,NULL,?
2013,1255727,814,1000000,1007549,NULL,50,2,30,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,4,NULL,NULL,1100,36,1,7,36200,1,1,NULL,NULL,NULL,NULL,?
2013,1256503,814,1000000,1007549,NULL,40,2,1,NULL,NULL,NULL,NULL,NULL,920,NULL,NULL,NULL,5,NULL,NULL,960,50,1,6,23200,1,1,NULL,NULL,NULL,NULL,?
2013,1258194,814,1000000,1007549,NULL,110,2,3,NULL,NULL,NULL,NULL,NULL,840,NULL,NULL,NULL,3,NULL,NULL,950,31,1,4,37000,1,1,NULL,NULL,NULL,NULL,?
2013,1260427,814,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,1,NULL,NULL,800,NULL,1,6,0,1,3,NULL,NULL,NULL,NULL,?
2013,1261052,814,1000000,1007549,NULL,4,2,3,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,3,NULL,NULL,604,101,1,4,6000,1,1,NULL,NULL,NULL,NULL,?
2013,1264823,814,1000000,1007549,NULL,110,2,100,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,540000,1,NULL,NULL,NULL,NULL,2,4,407000,1,7,1,476,28,NULL,?
2013,1266960,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1268613,814,1000000,1007549,NULL,280,2,2,NULL,1,1900,1,1,NULL,NULL,NULL,875000,3,NULL,NULL,NULL,NULL,1,5,319000,1,6,9,2305,48,NULL,?
2013,1271816,814,1000000,1007549,NULL,180,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,235000,1,8,17500,NULL,NULL,1,3,17500,1,3,29,421,27,15,?
2013,1272762,814,1000000,1007549,NULL,180,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,490000,8,NULL,NULL,NULL,NULL,1,6,96000,1,4,7,562,46,NULL,?
2013,1273177,814,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,1700,NULL,NULL,NULL,7,NULL,NULL,1700,30,1,5,68600,1,3,NULL,NULL,NULL,NULL,?
2013,1276764,814,1000000,1007549,NULL,60,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,450000,1,3,149500,NULL,NULL,1,1,149500,1,5,2,309,30,7,?
2013,1278247,814,1000000,1007549,NULL,120,2,2,NULL,1,2300,1,1,NULL,NULL,NULL,450000,1,1,191400,NULL,NULL,1,1,191400,1,1,15,2445,36,1,?
2013,1278984,814,1000000,1007549,NULL,100,2,60,NULL,2,800,2,1,NULL,NULL,NULL,230000,8,NULL,NULL,NULL,NULL,1,4,63600,1,3,23,1202,18,NULL,?
2013,1280686,814,1000000,1007549,400,100,2,100,NULL,2,1100,1,1,NULL,NULL,NULL,200000,5,NULL,NULL,NULL,NULL,1,6,17300,1,1,101,1700,62,NULL,?
2013,1284562,814,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,4,NULL,NULL,700,29,1,6,28700,1,6,NULL,NULL,NULL,NULL,?
2013,1290217,814,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,400,NULL,NULL,NULL,1,NULL,NULL,400,96,1,4,5004,1,2,NULL,NULL,NULL,NULL,?
2013,1290770,814,1000000,1007549,NULL,160,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,300000,1,2,89000,NULL,NULL,1,1,89000,1,5,5,356,34,3,?
2013,1295270,814,1000000,1007549,NULL,170,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,350000,3,1,186100,NULL,NULL,1,1,186100,1,7,4,562,36,1,?
2013,1297989,814,1000000,1007549,890,100,2,2,NULL,1,2000,1,1,NULL,NULL,NULL,550000,5,4,82400,NULL,NULL,1,1,82400,1,3,45,3090,47,9,?
2013,1304331,814,1000000,1007549,NULL,300,2,2,NULL,2,5000,1,1,NULL,NULL,NULL,1200000,10,1,601200,NULL,NULL,1,1,601200,1,4,11,5541,62,1,?
2013,1315895,814,1000000,1007549,NULL,20,2,3,NULL,NULL,NULL,NULL,NULL,680,NULL,NULL,NULL,12,NULL,NULL,700,48,1,4,17500,1,3,NULL,NULL,NULL,NULL,?
2013,1316702,814,1000000,1007549,NULL,330,2,2,NULL,1,1700,1,1,NULL,500,NULL,900000,2,1,317000,NULL,NULL,1,1,317000,1,4,10,2596,54,2,?
2013,1323520,814,1000000,1007549,NULL,110,2,2,NULL,1,1700,1,1,NULL,NULL,NULL,300000,4,1,147400,NULL,NULL,2,1,177400,1,3,12,1837,33,1,?
2013,1325484,814,1000000,1007549,NULL,40,2,1,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,4,NULL,NULL,890,16,2,7,66000,1,1,NULL,NULL,NULL,NULL,?
2013,1327259,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1331267,814,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1335967,814,1000000,1007549,NULL,120,2,120,NULL,NULL,NULL,NULL,NULL,400,NULL,NULL,NULL,1,NULL,NULL,640,26,1,4,30000,1,5,NULL,NULL,NULL,NULL,?
2013,1340692,814,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1344587,814,1000000,1007549,NULL,20,2,3,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,4,NULL,NULL,820,16,1,4,61000,1,2,NULL,NULL,NULL,NULL,?
