YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT,?
2011,471494,812,1000000,1018237,,140,2,2,,1,1000,1,1,,,,60000,5,2,125150,,,1,1,125150,1,6,13,1330,22,3,?
2011,473680,812,1000000,1018237,,2,2,1,,,,,,500,,,,1,,,500,41,1,6,14600,1,3,,,,,?
2011,476088,812,1000000,1018237,,150,2,2,,2,1700,1,1,,,,250000,2,7,35900,,,1,3,35900,1,3,65,1953,24,13,?
2011,479011,812,1000000,1018237,,40,2,3,,2,900,2,2,,,,120000,5,2,80600,,,1,1,80600,1,1,16,1057,8,3,?
2011,481504,812,1000000,1018237,,180,2,180,,1,980,1,1,,,,168000,1,4,35100,,,1,1,35100,1,7,48,1390,18,9,?
2011,483108,812,1000000,1018237,,150,2,2,,,,,,1300,,,,7,1,91000,1450,19,1,1,91000,1,1,,,,1,?
2011,486515,812,1000000,1018237,,60,2,30,,,,,3,,,,17800,2,8,47500,,,1,3,48250,1,3,5,190,14,15,?
2011,487790,812,1000000,1018237,,,,,,,,,,,,5,,1,,,,,,,,,,,,,,?
2011,492131,812,1000000,1018237,,70,2,40,,1,1000,1,1,,,,220000,4,8,127300,,,1,3,127300,1,6,11,1172,31,15,?
2011,495836,812,1000000,1018237,,140,2,60,,,,,,1400,,,,8,1,68000,1630,29,3,1,68000,1,2,,,,1,?
2011,499433,812,1000000,1018237,,100,2,150,,1,1600,1,1,,200,,160000,2,7,10460,,,1,3,10460,1,6,101,2083,23,14,?
2011,501280,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,504390,812,1000000,1018237,,150,2,40,,,,,,700,,,,4,2,40600,890,26,1,1,40600,1,1,,,,3,?
2011,505389,812,1000000,1018237,40,50,2,80,,1,2100,1,1,,,,448000,11,1,161000,,,1,1,161000,1,3,17,2283,52,1,?
2011,505800,812,1000000,1018237,,70,1,50,,,,,,1000,,,,7,2,16120,1153,86,2,1,16120,2,3,,,,3,?
2011,505915,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,506418,812,1000000,1018237,,50,2,30,,1,740,1,1,,,,75000,8,1,55900,,,2,1,55900,1,3,19,870,10,1,?
2011,506834,812,1000000,1018237,,140,2,2,,1,1100,1,1,,,,400000,1,,,,,1,6,11600,1,7,101,1290,30,,?
2011,507326,812,1000000,1018237,,100,2,50,,,,,3,,,,650000,1,1,436000,,,1,1,436000,1,5,2,609,47,1,?
2011,509318,812,1000000,1018237,,150,2,50,,,,,,1100,,,,7,,,1302,31,1,6,51000,1,1,,,,,?
2011,510622,812,1000000,1018237,,70,2,110,,1,580,1,1,,,,142000,3,,,,,5,6,17900,2,5,55,816,18,,?
2011,513073,812,1000000,1018237,,200,2,1,,,,,3,,,,400000,5,,,,,1,6,12000,1,5,38,383,28,,?
2011,519274,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,521934,812,1000000,1018237,,70,2,50,,1,1100,1,1,,,,800000,1,3,207780,,,1,1,207780,1,3,7,1248,53,7,?
2011,521955,812,1000000,1018237,,70,2,2,,1,1100,1,1,,,,175000,2,1,110000,,,1,1,110000,1,3,14,1251,23,1,?
2011,523082,812,1000000,1018237,490,150,2,1,,2,1400,1,1,,,,320000,1,1,104000,,,1,1,104000,1,3,25,2126,27,1,?
2011,524302,812,1000000,1018237,,50,2,60,,1,1100,1,1,,280,,475000,1,4,162420,,,1,1,162420,1,7,11,1532,36,9,?
2011,526234,812,1000000,1018237,,70,2,90,,,,,3,,,,172000,2,,,,,1,6,58100,1,7,6,294,18,,?
2011,526857,812,1000000,1018237,,170,2,140,,1,2100,1,1,,,,350000,1,1,506000,,,2,1,506000,1,4,6,2439,29,1,?
2011,527990,812,1000000,1018237,,40,2,20,,1,1400,1,1,,,,220000,1,,,,,1,7,79900,1,3,23,1515,22,,?
2011,530199,812,1000000,1018237,,150,2,2,,,,,,750,,,,2,8,22400,900,48,1,3,22400,1,6,,,,15,?
2011,530383,812,1000000,1018237,,,,,,,,,,,,4,25000,1,,,,,,,,,,,,,,?
2011,534526,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,535380,812,1000000,1018237,,1,2,3,,,,,,270,,,,5,,,270,88,1,4,3700,1,1,,,,,?
2011,540807,812,1000000,1018237,,460,2,100,,,,,3,,,,300000,1,1,66900,,,2,1,66900,1,5,13,703,15,2,?
2011,541254,812,1000000,1018237,,150,2,2,,2,1300,1,1,,,,350000,1,1,111500,,,1,1,111500,1,3,16,1480,24,1,?
2011,542859,812,1000000,1018237,,70,2,70,,2,700,2,1,,,,180000,3,1,83000,,,1,1,83000,1,4,15,1008,21,1,?
2011,547102,812,1000000,1018237,,100,2,60,,,,,,1200,,,,4,6,11200,1410,101,2,2,11200,2,2,,,,12,?
2011,549233,812,1000000,1018237,,80,1,2,,1,560,1,1,,20,,170000,1,8,17500,,,1,3,17500,1,6,46,675,20,15,?
2011,553189,812,1000000,1018237,,200,2,2,,,,,,1100,,,,3,,,1300,35,2,4,45200,1,1,,,,,?
2011,554227,812,1000000,1018237,,160,2,50,,2,420,2,1,,,,80000,3,3,20000,,,2,1,20000,1,6,45,742,18,7,?
2011,556353,812,1000000,1018237,,80,2,20,,,,,3,,,,125000,4,4,34100,,,1,1,34100,1,6,11,308,11,9,?
2011,558140,812,1000000,1018237,,50,2,100,,2,1200,1,1,,,,240000,1,1,125000,,,1,1,125000,1,2,13,1387,62,1,?
2011,570419,812,1000000,1018237,,70,2,30,,,,,3,,,,275000,1,7,22900,,,1,3,22900,1,2,18,350,27,14,?
2011,572092,812,1000000,1018237,,40,2,60,,2,1600,1,1,,,,340000,1,,,,,1,7,260000,1,5,8,1765,27,,?
2011,575880,812,1000000,1018237,,40,2,30,,2,1000,2,1,,100,,280000,1,1,134000,,,1,1,134000,1,5,13,1444,28,1,?
2011,577177,812,1000000,1018237,,180,2,2,,1,380,1,1,,,,400000,1,4,104100,,,1,1,104100,1,7,7,569,42,9,?
2011,581392,812,1000000,1018237,,220,2,2,,2,1200,1,1,,,,315000,1,,,,,1,6,70000,1,5,28,1637,22,,?
2011,581595,812,1000000,1018237,,100,2,30,,1,1500,1,1,,,,350000,3,1,130000,,,1,1,130000,1,3,16,1694,24,1,?
2011,582233,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,583368,812,1000000,1018237,,70,1,3,,,,,,190,,,,13,,,260,35,1,6,8900,1,2,,,,,?
2011,588031,812,1000000,1018237,,250,2,80,,1,2500,1,1,,1000,,300000,9,1,145600,,,1,1,145600,1,4,33,3955,42,1,?
2011,588900,812,1000000,1018237,,120,2,2,,,,,,800,,,,5,5,8800,928,101,1,2,8800,1,5,,,,10,?
2011,588962,812,1000000,1018237,,60,2,80,,1,1900,1,1,,220,,250000,7,1,105300,,,1,1,105300,1,4,26,2268,25,2,?
2011,592296,812,1000000,1018237,,30,2,2,,,,,,1100,,,,1,,,1130,54,1,5,25000,1,1,,,,,?
2011,594717,812,1000000,1018237,,60,2,30,,,,,,1500,,,,10,5,100000,1593,11,3,2,170000,1,3,,,,10,?
2011,597380,812,1000000,1018237,,,,,,,,,,,,5,,8,,,,,,,,,,,,,,?
2011,598734,812,1000000,1018237,,260,2,2,,1,2400,1,1,,,,460000,8,1,169944,,,1,1,169944,1,1,19,2695,62,1,?
2011,603197,812,1000000,1018237,,80,2,120,,1,970,1,1,,,,135000,8,1,91000,,,2,1,91000,1,1,16,1202,21,1,?
2011,607932,812,1000000,1018237,,150,2,2,,1,1200,1,1,,180,,120000,7,2,27000,,,2,1,27000,2,4,68,1533,21,3,?
2011,609312,812,1000000,1018237,,70,2,2,,1,1000,1,1,,,,160000,3,,,,,1,6,14000,1,7,97,1130,20,,?
2011,613658,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,618094,812,1000000,1018237,,50,2,1,,,,,,900,,,,4,7,55000,953,21,1,3,55000,1,1,,,,13,?
2011,624925,812,1000000,1018237,,70,2,150,,1,1800,1,1,,,,320000,1,7,144000,,,1,3,144000,1,1,17,2043,24,13,?
2011,625071,812,1000000,1018237,,30,2,20,,,,,,900,,,,1,,,950,17,1,5,68400,1,1,,,,,?
2011,631134,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,631364,812,1000000,1018237,,250,2,3,,2,500,1,1,,,,250000,3,3,122400,,,1,1,122400,1,7,8,827,18,7,?
2011,633107,812,1000000,1018237,,30,2,30,,1,1400,1,1,,,,240000,1,,,,,1,6,65000,1,3,27,1474,23,,?
2011,633703,812,1000000,1018237,,1,1,1,,,,,,500,,,,1,7,16000,500,38,1,3,16000,1,1,,,,13,?
2011,641103,812,1000000,1018237,,1,1,1,,,,,,160,,,,4,,,160,24,1,4,8100,1,4,,,,,?
2011,646091,812,1000000,1018237,330,40,2,100,,,,,3,,,,325000,1,,,,,1,4,89000,1,5,8,628,25,,?
2011,647986,812,1000000,1018237,,140,2,2,,1,5100,1,1,,,,1299000,1,1,390000,,,1,1,390000,1,2,16,5243,52,1,?
2011,653627,812,1000000,1018237,,30,2,30,,1,750,1,1,,,,155000,9,,,,,1,5,54000,1,2,18,830,26,,?
2011,654220,812,1000000,1018237,,60,2,30,,1,660,1,1,,180,,150000,2,1,92800,,,1,1,92800,1,4,12,933,15,1,?
2011,654881,812,1000000,1018237,,80,2,20,,,,,,880,,,,10,,,980,29,3,6,40000,1,1,,,,,?
2011,654929,812,1000000,1018237,130,40,2,1,,2,730,2,1,,,,250000,1,,,,,5,4,50800,1,5,23,958,16,,?
2011,655900,812,1000000,1018237,260,60,2,110,,2,1000,1,1,,,,150000,5,,,,,1,4,17200,1,5,101,1497,22,,?
2011,658575,812,1000000,1018237,,340,2,2,,1,2500,1,1,,400,,600000,1,1,496000,,,1,1,496000,1,5,8,3273,52,1,?
2011,658666,812,1000000,1018237,,2,2,3,,,,,,830,,,,4,,,830,17,2,4,59000,1,4,,,,,?
2011,661260,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,661956,812,1000000,1018237,,60,2,2,,,,,,900,,,,2,,,960,16,2,5,71800,1,1,,,,,?
2011,663623,812,1000000,1018237,,180,2,200,,,,,3,,,,185000,1,6,22000,,,3,2,22000,1,4,25,455,14,12,?
2011,665391,812,1000000,1018237,,40,1,2,,,,,,190,,,,10,,,230,101,1,6,1900,1,2,,,,,?
2011,665808,812,1000000,1018237,,230,2,2,,,,,,700,,,,3,,,930,101,1,6,8900,1,6,,,,,?
2011,667490,812,1000000,1018237,,110,2,100,,1,2000,1,1,,,,291000,8,,,,,1,6,40000,1,4,66,2215,40,,?
2011,667799,812,1000000,1018237,,30,2,80,,,,,3,,,,17800,2,4,23700,,,1,1,23700,1,7,8,161,14,9,?
2011,669499,812,1000000,1018237,,80,2,40,,1,800,1,1,,250,,150000,1,,,,,1,4,62000,1,5,23,1195,21,,?
2011,669959,812,1000000,1018237,,30,1,20,,,,,,580,,,,14,,,630,36,1,4,21030,1,1,,,,,?
2011,674452,812,1000000,1018237,,170,2,120,,1,1000,1,1,,,,175000,8,1,57500,,,1,1,57500,1,3,28,1327,65,4,?
2011,677585,812,1000000,1018237,,130,2,2,,2,700,2,1,,,,200000,1,1,75000,,,1,1,75000,1,4,16,1002,11,1,?
2011,677896,812,1000000,1018237,,50,1,50,,,,,,800,,,,1,1,47000,900,23,1,1,47000,1,2,,,,1,?
2011,678794,812,1000000,1018237,,70,1,200,,,,,,600,,,,3,7,11400,891,94,1,3,11400,1,4,,,,14,?
2011,685189,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,695189,812,1000000,1018237,,100,1,100,,1,600,1,1,,,,215000,1,2,20200,,,2,1,20200,1,5,50,835,25,3,?
2011,696298,812,1000000,1018237,,1,1,3,,,,,,210,,,,3,7,5000,210,50,2,3,5000,1,1,,,,14,?
2011,696561,812,1000000,1018237,,30,2,20,,,,,,1000,,,,9,,,1052,25,3,4,50000,1,1,,,,,?
2011,697390,812,1000000,1018237,,90,2,3,,2,570,1,1,,,,160000,11,,,,,1,4,111700,1,4,9,798,30,,?
2011,697898,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,698201,812,1000000,1018237,,80,1,2,,,,,,220,,,,3,,,300,31,2,6,11490,2,1,,,,,?
2011,698284,812,1000000,1018237,150,80,2,80,,,,,3,,,,141000,8,1,92000,,,2,1,92000,1,4,5,385,14,1,?
2011,699526,812,1000000,1018237,,130,2,2,,,,,3,,,,54000,5,,,,,2,6,23300,2,5,17,326,14,,?
2011,701371,812,1000000,1018237,,70,2,30,,1,1100,1,1,,,,300000,1,,,,,1,6,128200,1,5,11,1223,27,,?
2011,711208,812,1000000,1018237,,70,1,2,,,,,,550,,,,6,2,16800,620,44,2,1,16800,2,3,,,,3,?
2011,713178,812,1000000,1018237,,40,2,2,,,,,3,,,,110000,5,,,,,1,4,32000,1,5,4,95,14,,?
2011,714819,812,1000000,1018237,,100,1,100,,,,,,770,,,,1,7,13000,1053,97,2,3,13000,2,4,,,,13,?
2011,725052,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,726740,812,1000000,1018237,,,,,,,,,,500,,1,,1,,,,,,,,,,,,,,?
2011,730936,812,1000000,1018237,,30,2,1,,,,,,600,,,,3,,,630,25,1,6,30000,1,3,,,,,?
2011,731237,812,1000000,1018237,,310,2,2,,,,,,1100,,,,5,7,41500,1460,42,1,3,41500,1,2,,,,13,?
2011,734030,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,736982,812,1000000,1018237,,140,2,2,,2,1100,1,1,,,,90000,3,8,81000,,,1,3,81000,1,6,21,1390,14,15,?
2011,739808,812,1000000,1018237,,100,2,4,,,,,,1000,,,,4,4,17800,1121,76,2,1,17800,2,1,,,,9,?
2011,740563,812,1000000,1018237,,40,2,1,,,,,,560,,,,1,2,41000,600,18,2,1,41000,1,4,,,,3,?
2011,740930,812,1000000,1018237,,20,1,90,,,,,,600,,,,5,,,710,101,1,7,800,1,3,,,,,?
2011,753215,812,1000000,1018237,210,20,2,20,,2,970,1,1,,,,235000,8,,,,,1,6,58000,1,3,25,1232,24,,?
2011,754464,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,754478,812,1000000,1018237,,40,2,140,,1,1800,1,1,,730,,600000,1,1,151000,,,1,1,151000,1,5,22,2753,38,1,?
2011,756144,812,1000000,1018237,,120,2,2,,1,1900,1,1,,,,300000,5,7,129300,,,1,3,129300,1,3,19,2028,23,13,?
2011,756418,812,1000000,1018237,,50,2,70,,,,,,1000,,,,8,,,1126,14,1,6,99000,1,1,,,,,?
2011,756546,812,1000000,1018237,,90,1,3,,,,,,190,,,,1,,,280,33,1,6,10200,1,3,,,,,?
2011,758749,812,1000000,1018237,,200,2,2,,,,,,,,,,1,7,64000,,,1,3,64000,1,3,,,,13,?
2011,759985,812,1000000,1018237,,90,2,10,,,,,,1500,,,,11,,,1617,101,1,7,6900,1,1,,,,,?
2011,761165,812,1000000,1018237,,90,1,2,,,,,,1400,,,,3,8,9300,1490,101,1,3,9300,1,5,,,,15,?
2011,764976,812,1000000,1018237,,120,2,110,,2,250,2,1,,,,121000,2,3,92300,,,1,1,92300,1,7,9,669,14,7,?
2011,767040,812,1000000,1018237,,50,2,2,,,,,,1200,,,,9,,,1267,18,1,7,84900,1,1,,,,,?
2011,767133,812,1000000,1018237,,70,2,40,,,,,3,,,,200000,1,,,,,1,6,10000,1,7,39,326,22,,?
2011,769103,812,1000000,1018237,,150,2,2,,,,,3,,,,104000,1,1,63000,,,1,1,63000,1,2,7,347,22,1,?
2011,769321,812,1000000,1018237,,70,2,70,,,,,3,,,,500000,1,6,19100,,,1,2,19100,1,6,28,440,24,12,?
2011,771578,812,1000000,1018237,,160,2,2,,1,800,1,1,,,,200000,1,7,55000,,,1,3,55000,1,3,21,975,24,13,?
2011,772720,812,1000000,1018237,,180,2,60,,2,1200,1,1,,,,300000,1,,,,,1,4,227000,1,4,8,1487,47,,?
2011,776885,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,779054,812,1000000,1018237,,30,2,40,,,,,3,,,,265000,2,5,130000,,,1,2,130000,1,6,3,288,22,10,?
2011,779216,812,1000000,1018237,150,100,2,2,,2,1100,1,1,,,,180000,14,,,,,2,4,50000,1,1,32,1350,27,,?
2011,779961,812,1000000,1018237,,100,2,40,,,,,,900,,,,3,2,73500,1040,17,2,1,73500,1,3,,,,3,?
2011,781336,812,1000000,1018237,,90,2,40,,1,900,1,1,,,,125000,5,1,84000,,,2,1,84000,1,5,15,1035,20,1,?
2011,785249,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,785364,812,1000000,1018237,,200,2,2,,1,1900,1,1,,,,425000,14,1,127700,,,3,1,127700,1,1,20,2102,32,1,?
2011,786456,812,1000000,1018237,,50,2,20,,2,500,2,1,,,,435000,2,1,93000,,,1,1,93000,1,1,12,953,30,1,?
2011,787271,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,790574,812,1000000,1018237,,1,1,3,,,,,,210,,,,3,,,210,30,5,6,8400,2,3,,,,,?
2011,794251,812,1000000,1018237,,100,2,3,,,,,,850,,,,3,,,950,101,1,6,8400,1,3,,,,,?
2011,794673,812,1000000,1018237,,50,2,1,,,,,,850,,,,13,,,900,,1,4,0,1,1,,,,,?
2011,796749,812,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,798345,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,798378,812,1000000,1018237,,80,2,50,,1,380,1,1,,,,280000,2,8,39700,,,1,3,39700,1,7,16,535,18,15,?
2011,801514,812,1000000,1018237,110,50,2,80,,2,2000,2,1,,,,335000,11,,,,,4,5,124000,1,3,25,2602,44,,?
2011,802205,812,1000000,1018237,30,30,2,30,,1,1000,1,1,,,,115000,7,,,,,1,7,71100,1,3,19,1115,15,,?
2011,806647,812,1000000,1018237,,40,1,20,,,,,,20,,,,5,7,4900,80,20,1,3,4900,1,1,,,,13,?
2011,807015,812,1000000,1018237,,60,2,3,,,,,,500,,,,5,2,24600,560,27,2,1,24600,1,3,,,,3,?
2011,814799,812,1000000,1018237,,200,2,2,,1,2000,1,1,,70,,350000,1,,,,,1,5,185000,1,4,15,2337,27,,?
2011,815267,812,1000000,1018237,,110,2,90,,1,2400,1,1,,,,419000,1,1,99200,,,1,1,99200,1,3,32,2613,34,1,?
2011,815319,812,1000000,1018237,,150,2,2,,2,640,2,1,,,,249000,3,8,4200,,,1,3,61200,1,1,21,1094,22,15,?
2011,816767,812,1000000,1018237,,120,2,90,,,,,3,,,,13000,2,8,42000,,,1,3,42000,1,7,8,280,18,15,?
2011,822517,812,1000000,1018237,,200,2,30,,2,140,1,1,,,,220000,5,2,50800,,,1,1,50800,1,7,11,483,24,3,?
2011,827032,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,829469,812,1000000,1018237,,80,2,20,,,,,3,,,,340000,1,4,26500,,,3,1,26500,1,6,19,421,30,9,?
2011,840011,812,1000000,1018237,,40,2,3,,,,,,620,,,,13,,,660,67,1,4,11800,1,1,,,,,?
2011,840472,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,840693,812,1000000,1018237,,80,2,40,,,,,,1100,,,,1,7,65500,1220,15,1,3,95500,1,1,,,,13,?
2011,841338,812,1000000,1018237,,100,2,140,,1,800,1,1,,,,218000,4,,,,,1,6,76500,1,5,17,1061,14,,?
2011,842423,812,1000000,1018237,,60,2,2,,,,,,800,,,,8,7,13000,907,84,1,3,13000,1,1,,,,13,?
2011,845967,812,1000000,1018237,,110,1,110,,,,,3,,,,79000,5,4,10700,,,2,1,23700,1,3,16,316,11,9,?
2011,852995,812,1000000,1018237,,220,2,2,,1,2700,1,1,,,,450000,10,1,140000,,,1,1,140000,1,3,25,2965,47,1,?
2011,857613,812,1000000,1018237,,60,2,60,,,,,,1700,,,,13,,,1833,18,1,5,123000,1,1,,,,,?
2011,860123,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,862525,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,863519,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,867409,812,1000000,1018237,,60,1,50,,,,,3,,,,150000,8,7,55500,,,1,3,55500,1,4,7,343,34,13,?
2011,868151,812,1000000,1018237,,,,,,,,,,,,7,,1,,,,,,,,,,,,,,?
2011,870342,812,1000000,1018237,,190,2,2,,1,920,1,1,,,,150000,10,1,85000,,,2,1,85000,1,1,16,1113,27,1,?
2011,872565,812,1000000,1018237,,50,2,60,,,,,3,,,,125000,4,,,,,1,6,67200,1,5,3,182,10,,?
2011,873109,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,874051,812,1000000,1018237,150,70,2,70,,2,950,1,1,,,,143000,9,1,76000,,,3,1,76000,1,3,20,1257,6,1,?
2011,880249,812,1000000,1018237,,400,2,150,,1,1300,1,1,,,,145000,5,2,30300,,,1,1,30300,1,5,75,1904,38,3,?
2011,882102,812,1000000,1018237,,50,2,50,,,,,,1000,,,,3,,,1101,24,1,4,55000,1,2,,,,,?
2011,886716,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,887743,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,892890,812,1000000,1018237,,4,2,30,,,,,3,,,,540000,1,1,153800,,,1,1,153800,1,5,3,405,38,1,?
2011,900001,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,902566,812,1000000,1018237,,80,2,2,,,,,,700,,,,5,,,803,20,1,4,48000,1,4,,,,,?
2011,903060,812,1000000,1018237,,50,2,50,,1,1400,1,1,,,,220000,2,,,,,1,6,40000,1,1,45,1512,20,,?
2011,907074,812,1000000,1018237,,100,1,40,,,,,,640,,,,4,4,7000,780,101,2,1,7000,1,1,,,,9,?
2011,907145,812,1000000,1018237,,30,2,4,,,,,,900,,,,10,5,45000,960,14,2,2,82700,1,4,,,,10,?
2011,907599,812,1000000,1018237,,200,1,40,,1,1000,1,1,,,,250000,3,1,179100,,,1,1,179100,1,5,8,1258,24,1,?
2011,908968,812,1000000,1018237,,90,2,2,,,,,,730,,,,9,1,64300,820,15,4,1,64300,1,1,,,,1,?
2011,910165,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,912518,812,1000000,1018237,,1,1,1,,,,,,280,,,,3,,,280,28,1,6,11800,1,1,,,,,?
2011,913571,812,1000000,1018237,,120,1,3,,,,,,520,,,,6,8,0,640,73,2,3,10500,2,1,,,,15,?
2011,914116,812,1000000,1018237,,1,1,3,,,,,,40,,,,1,7,0,40,,2,3,0,1,1,,,,14,?
2011,914550,812,1000000,1018237,,30,2,150,,1,350,1,1,,,,150000,2,,,,,1,6,31000,1,7,21,551,18,,?
2011,914594,812,1000000,1018237,,50,2,20,,1,1200,1,1,,,,175000,3,7,54000,,,2,3,79000,1,5,20,1295,20,13,?
2011,915285,812,1000000,1018237,,150,1,100,,1,560,1,1,,,,75000,6,1,24100,,,1,1,24100,1,3,40,812,11,1,?
2011,915878,812,1000000,1018237,,80,2,80,,1,1500,1,1,,40,,230000,15,1,82300,,,1,1,82300,1,1,26,1757,40,1,?
2011,918040,812,1000000,1018237,,100,2,50,,1,720,1,1,,,,128000,3,3,41200,,,1,1,41200,1,5,26,900,16,7,?
2011,920881,812,1000000,1018237,,220,1,200,,,,,,1300,,,,4,7,66800,1770,32,2,3,66800,1,1,,,,13,?
2011,921127,812,1000000,1018237,140,70,2,3,,2,830,1,1,,500,,90000,10,1,51500,,,1,1,51500,1,4,37,1586,32,1,?
2011,925892,812,1000000,1018237,,30,2,20,,,,,,600,,,,7,,,657,55,1,5,14400,1,2,,,,,?
2011,926011,812,1000000,1018237,,40,2,40,,2,480,2,1,,,,100000,1,,,,,1,6,60000,1,7,14,715,18,,?
2011,930376,812,1000000,1018237,,150,2,3,,1,1300,1,1,,,,160000,7,1,68000,,,2,1,68000,1,4,26,1453,27,1,?
2011,933741,812,1000000,1018237,,1,2,3,,,,,,450,,,,1,,,450,68,1,4,8000,1,1,,,,,?
2011,939536,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,943088,812,1000000,1018237,,100,1,30,,,,,,1200,,,,8,8,2000,1351,101,5,3,7000,1,1,,,,15,?
2011,943365,812,1000000,1018237,,100,2,200,,2,1300,2,1,,160,,500000,1,4,166100,,,1,1,166100,1,6,17,2293,51,9,?
2011,944602,812,1000000,1018237,,,,,,,,,,,,7,,12,,,,,,,,,,,,,,?
2011,948047,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,948664,812,1000000,1018237,,90,2,30,,2,1100,2,1,,,,600000,9,1,224200,,,1,1,224200,1,4,9,1765,63,1,?
2011,949300,812,1000000,1018237,,50,2,60,,,,,,1100,,,,1,1,46000,1210,32,1,1,46000,1,2,,,,4,?
2011,950190,812,1000000,1018237,,120,2,2,,2,1100,1,1,,,,85000,6,,,,,1,4,19300,1,6,81,1296,19,,?
2011,956048,812,1000000,1018237,,100,2,80,,1,700,1,1,,,,150000,7,,,,,1,5,121000,1,3,10,963,18,,?
2011,956539,812,1000000,1018237,,1,2,1,,,,,,690,,,,1,,,690,15,1,4,57000,1,1,,,,,?
2011,958981,812,1000000,1018237,,1,1,1,,,,,,50,,,,7,7,19200,50,3,1,3,19200,1,4,,,,13,?
2011,959721,812,1000000,1018237,,10,2,30,,,,,,980,,,,1,,,1020,101,1,4,7500,1,1,,,,,?
2011,963970,812,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,965056,812,1000000,1018237,,90,2,3,,2,990,1,1,,,,125000,1,,,,,1,6,12000,1,5,101,1280,19,,?
2011,967671,812,1000000,1018237,,40,2,90,,,,,3,,,,650000,1,8,17900,,,1,3,17900,1,7,30,446,34,15,?
2011,975179,812,1000000,1018237,,80,2,110,,1,1900,1,1,,,,350000,1,,,,,1,4,93000,1,2,28,2140,29,,?
2011,976683,812,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,976890,812,1000000,1018237,,100,1,3,,,,,,580,,,,6,5,39800,680,21,2,2,39800,1,1,,,,10,?
2011,979497,812,1000000,1018237,,130,1,2,,1,120,1,1,,,,101000,2,,,,,1,7,20800,1,5,16,275,15,,?
2011,984667,812,1000000,1018237,160,30,2,20,,2,780,1,1,,,,126000,7,7,34000,,,1,3,34000,1,3,38,1073,26,13,?
2011,984741,812,1000000,1018237,,120,2,2,,1,1600,1,1,,,,250000,3,1,85000,,,1,1,85000,1,1,26,1828,17,1,?
2011,989061,812,1000000,1018237,,100,2,30,,1,1100,1,1,,,,173000,9,2,72200,,,1,1,72200,1,3,20,1230,38,3,?
2011,992619,812,1000000,1018237,,60,2,20,,2,730,2,1,,,,360000,1,,,,,1,6,56000,1,3,22,1038,24,,?
