YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT
2012,880816,4104,1000000,1010207,NULL,30,2,1,NULL,NULL,NULL,NULL,NULL,560,NULL,NULL,NULL,8,NULL,NULL,590,23,1,6,31200,1,4,NULL,NULL,NULL,NULL
2012,888520,4104,1000000,1010207,160,90,2,80,NULL,2,680,1,1,NULL,120,NULL,100000,6,1,35000,NULL,NULL,1,1,35000,1,4,44,1270,16,4
2012,890918,4104,1000000,1010207,NULL,130,2,20,NULL,2,430,2,1,NULL,360,NULL,200000,7,1,58000,NULL,NULL,1,1,58000,1,4,26,1240,25,1
2012,898725,4104,1000000,1010207,NULL,70,2,20,NULL,1,1100,1,1,NULL,NULL,NULL,200000,6,1,83800,NULL,NULL,1,1,83800,1,1,19,1323,22,1
2012,904291,4104,1000000,1010207,NULL,60,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,260000,7,4,73200,NULL,NULL,1,1,73200,1,5,6,352,25,9
2012,905358,4104,1000000,1010207,NULL,90,2,60,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,8,7,40000,1258,38,1,3,40000,1,2,NULL,NULL,NULL,13
2012,906045,4104,1000000,1010207,160,120,2,2,NULL,2,700,1,1,NULL,200,NULL,110000,6,7,36630,NULL,NULL,1,3,36630,1,5,40,1235,14,13
2012,912050,4104,1000000,1010207,NULL,250,2,1,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,5,NULL,NULL,856,24,2,5,42000,1,1,NULL,NULL,NULL,NULL
2012,916877,4104,1000000,1010207,NULL,100,2,40,NULL,NULL,NULL,NULL,NULL,480,NULL,NULL,NULL,6,5,15000,620,50,2,2,15000,2,3,NULL,NULL,NULL,10
2012,918409,4104,1000000,1010207,NULL,60,2,20,NULL,1,1000,1,1,NULL,20,NULL,150000,8,NULL,NULL,NULL,NULL,1,5,35000,1,1,39,1150,6,NULL
2012,927264,4104,1000000,1010207,NULL,100,2,40,NULL,1,1400,1,1,NULL,NULL,NULL,162000,6,2,80000,NULL,NULL,1,1,80000,1,4,23,1548,19,3
2012,928825,4104,1000000,1010207,NULL,190,2,40,NULL,1,1200,1,1,NULL,300,NULL,220000,8,1,108200,NULL,NULL,1,1,108200,1,5,21,1930,24,1
2012,939769,4104,1000000,1010207,NULL,100,2,70,NULL,1,760,1,1,NULL,NULL,NULL,215000,7,2,122200,NULL,NULL,1,1,122200,1,5,10,997,22,3
2012,952447,4104,1000000,1010207,NULL,260,2,2,NULL,2,1400,1,1,NULL,390,NULL,160000,7,1,151000,NULL,NULL,1,1,151000,1,5,16,2067,23,1
2012,957975,4104,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,950,NULL,NULL,NULL,9,NULL,NULL,950,17,1,7,66000,1,1,NULL,NULL,NULL,NULL
2012,962483,4104,1000000,1010207,NULL,110,2,30,NULL,1,1500,1,1,NULL,280,NULL,285000,10,NULL,NULL,NULL,NULL,1,5,159100,1,4,15,1947,18,NULL
2012,964853,4104,1000000,1010207,NULL,150,2,40,NULL,1,1800,1,1,NULL,240,NULL,300000,9,2,217200,NULL,NULL,1,1,217200,1,4,12,2238,27,3
2012,971983,4104,1000000,1010207,NULL,70,2,3,NULL,NULL,NULL,NULL,NULL,630,NULL,NULL,NULL,5,2,41000,700,20,4,1,41000,1,4,NULL,NULL,NULL,3
2012,979225,4104,1000000,1010207,NULL,100,2,200,NULL,1,770,1,1,NULL,NULL,NULL,135000,5,4,110600,NULL,NULL,1,1,110600,1,3,13,1170,16,9
2012,979414,4104,1000000,1010207,NULL,120,2,2,NULL,1,1300,1,1,NULL,NULL,NULL,200000,7,NULL,NULL,NULL,NULL,1,6,50000,1,3,34,1426,6,NULL
2012,983314,4104,1000000,1010207,NULL,80,2,80,NULL,NULL,NULL,NULL,NULL,650,NULL,NULL,NULL,1,1,45000,810,22,1,1,45000,1,2,NULL,NULL,NULL,1
2012,983810,4104,1000000,1010207,NULL,50,2,50,NULL,1,850,1,1,NULL,NULL,NULL,215000,7,NULL,NULL,NULL,NULL,1,4,41100,1,4,31,1050,20,NULL
2012,983813,4104,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,740,NULL,NULL,NULL,5,1,15150,740,11,2,1,81850,1,3,NULL,NULL,NULL,1
2012,984287,4104,1000000,1010207,NULL,200,2,50,NULL,1,3300,1,1,NULL,150,NULL,400000,8,1,161900,NULL,NULL,1,1,161900,1,4,27,3707,38,1
2012,988437,4104,1000000,1010207,NULL,20,2,10,NULL,NULL,NULL,NULL,NULL,430,NULL,NULL,NULL,5,NULL,NULL,486,13,1,4,44000,1,6,NULL,NULL,NULL,NULL
2012,993351,4104,1000000,1010207,140,80,2,80,NULL,1,1100,1,1,NULL,NULL,NULL,240000,7,1,56520,NULL,NULL,1,1,156520,1,2,11,1417,24,1
2012,996728,4104,1000000,1010207,NULL,80,2,3,NULL,NULL,NULL,NULL,NULL,730,NULL,NULL,NULL,6,NULL,NULL,810,39,1,6,25000,1,1,NULL,NULL,NULL,NULL
2012,1001900,4104,1000000,1010207,NULL,20,2,20,NULL,NULL,NULL,NULL,NULL,480,NULL,NULL,NULL,6,NULL,NULL,547,58,1,6,11400,1,1,NULL,NULL,NULL,NULL
2012,1006603,4104,1000000,1010207,NULL,100,2,50,NULL,1,1300,1,1,NULL,NULL,NULL,220000,5,3,99200,NULL,NULL,1,1,99200,1,3,19,1575,20,7
2012,1009560,4104,1000000,1010207,NULL,80,2,40,NULL,1,860,1,1,NULL,NULL,NULL,173000,8,2,30500,NULL,NULL,1,1,30500,1,1,39,984,19,3
2012,1017851,4104,1000000,1010207,NULL,180,1,3,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,8,1,94200,1582,20,3,1,94200,1,1,NULL,NULL,NULL,1
2012,1028308,4104,1000000,1010207,NULL,350,2,3,NULL,1,1800,1,1,NULL,NULL,NULL,320000,9,1,137000,NULL,NULL,1,1,137000,1,1,20,2300,22,1
2012,1034440,4104,1000000,1010207,NULL,200,2,200,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,9,1,110000,1708,19,1,1,110000,1,1,NULL,NULL,NULL,1
2012,1036544,4104,1000000,1010207,NULL,160,2,30,NULL,NULL,NULL,NULL,NULL,950,NULL,NULL,NULL,10,7,13800,1208,101,3,3,13800,1,3,NULL,NULL,NULL,13
2012,1039680,4104,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1046420,4104,1000000,1010207,NULL,130,2,3,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,6,7,64400,936,17,1,3,64400,1,1,NULL,NULL,NULL,13
2012,1052399,4104,1000000,1010207,NULL,160,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,350000,5,NULL,NULL,NULL,NULL,3,6,36900,1,7,11,325,18,NULL
2012,1055997,4104,1000000,1010207,NULL,60,2,80,NULL,2,880,2,1,NULL,NULL,NULL,190000,6,1,56000,NULL,NULL,4,1,56000,1,5,26,1214,20,1
2012,1057649,4104,1000000,1010207,NULL,60,2,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,4,44800,NULL,NULL,1,1,44800,1,7,NULL,NULL,NULL,9
2012,1062893,4104,1000000,1010207,NULL,300,2,10,NULL,1,1500,1,1,NULL,NULL,NULL,295000,7,1,160000,NULL,NULL,1,1,160000,1,4,14,1825,22,1
2012,1066664,4104,1000000,1010207,NULL,110,2,70,NULL,1,1100,1,1,NULL,NULL,NULL,255000,8,7,100560,NULL,NULL,1,3,100560,1,4,16,1325,27,13
2012,1077202,4104,1000000,1010207,NULL,40,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,215000,8,4,72500,NULL,NULL,1,1,72500,1,5,4,244,24,9
2012,1083159,4104,1000000,1010207,NULL,110,2,2,NULL,NULL,NULL,NULL,NULL,770,NULL,NULL,NULL,7,NULL,NULL,880,34,1,7,30900,1,1,NULL,NULL,NULL,NULL
2012,1085866,4104,1000000,1010207,NULL,100,2,30,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,7,1,80000,1513,23,1,1,80000,1,2,NULL,NULL,NULL,1
2012,1086296,4104,1000000,1010207,NULL,100,2,3,NULL,2,900,1,1,NULL,NULL,NULL,140000,5,1,101000,NULL,NULL,1,1,101000,1,5,13,1075,18,1
2012,1091968,4104,1000000,1010207,NULL,70,2,30,NULL,1,950,1,1,NULL,80,NULL,175000,5,3,82700,NULL,NULL,1,1,82700,1,6,16,1137,19,7
2012,1095145,4104,1000000,1010207,NULL,50,2,90,NULL,2,860,2,1,NULL,NULL,NULL,190000,7,NULL,NULL,NULL,NULL,1,4,126800,1,5,12,1219,24,NULL
2012,1096225,4104,1000000,1010207,160,80,2,90,NULL,2,420,1,1,NULL,NULL,NULL,108000,6,7,39080,NULL,NULL,1,3,39080,1,3,24,785,12,13
2012,1096607,4104,1000000,1010207,NULL,70,2,130,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,170000,5,NULL,NULL,NULL,NULL,1,6,34200,1,7,12,333,18,NULL
2012,1097468,4104,1000000,1010207,NULL,70,2,50,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,5,NULL,NULL,741,32,1,4,28000,1,1,NULL,NULL,NULL,NULL
2012,1099012,4104,1000000,1010207,NULL,40,1,30,NULL,NULL,NULL,NULL,NULL,680,NULL,NULL,NULL,6,7,37500,792,25,1,3,37500,1,3,NULL,NULL,NULL,13
2012,1099230,4104,1000000,1010207,NULL,70,2,10,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,5,NULL,NULL,1263,101,1,4,15000,1,5,NULL,NULL,NULL,NULL
2012,1103562,4104,1000000,1010207,NULL,70,2,70,NULL,2,300,2,1,NULL,NULL,NULL,185000,4,1,86800,NULL,NULL,1,1,86800,1,6,10,733,20,1
2012,1104096,4104,1000000,1010207,NULL,20,2,20,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,138000,5,NULL,NULL,NULL,NULL,1,4,38000,1,4,7,210,17,NULL
2012,1115618,4104,1000000,1010207,NULL,150,2,120,NULL,2,1700,1,1,NULL,NULL,NULL,186000,5,7,78800,NULL,NULL,2,3,78800,1,5,32,2109,23,13
2012,1116739,4104,1000000,1010207,NULL,100,2,100,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,260000,7,1,114400,NULL,NULL,1,1,114400,1,3,2,224,4,1
2012,1116904,4104,1000000,1010207,NULL,2,2,3,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,6,NULL,NULL,600,33,1,4,22000,1,1,NULL,NULL,NULL,NULL
2012,1132988,4104,1000000,1010207,NULL,100,2,100,NULL,1,920,1,1,NULL,NULL,NULL,175000,5,1,98000,NULL,NULL,1,1,98000,1,5,15,1203,17,1
2012,1133316,4104,1000000,1010207,NULL,310,2,2,NULL,2,1500,1,1,NULL,NULL,NULL,275000,8,1,160000,NULL,NULL,1,1,160000,1,4,14,1906,24,1
2012,1138303,4104,1000000,1010207,NULL,140,2,30,NULL,1,1700,1,1,NULL,NULL,NULL,300000,8,1,130600,NULL,NULL,1,1,130600,1,4,19,2020,29,1
2012,1140299,4104,1000000,1010207,130,140,2,2,NULL,2,780,1,1,NULL,130,NULL,128000,8,1,63600,NULL,NULL,1,1,63600,1,4,25,1314,15,1
2012,1142206,4104,1000000,1010207,NULL,40,2,30,NULL,1,1300,1,1,NULL,290,NULL,180000,6,2,176800,NULL,NULL,2,1,176800,1,5,12,1733,19,3
2012,1145535,4104,1000000,1010207,NULL,70,2,120,NULL,NULL,NULL,NULL,NULL,420,NULL,NULL,NULL,7,7,43000,614,17,1,3,43000,1,4,NULL,NULL,NULL,13
2012,1145743,4104,1000000,1010207,NULL,120,2,120,NULL,1,680,1,1,NULL,NULL,NULL,140000,7,1,43820,NULL,NULL,1,1,43820,1,4,27,984,19,1
2012,1145886,4104,1000000,1010207,NULL,270,2,2,NULL,1,1300,1,1,NULL,370,NULL,165000,6,1,161900,NULL,NULL,1,1,161900,1,4,15,2007,23,1
2012,1155438,4104,1000000,1010207,NULL,120,1,80,NULL,1,1200,1,1,NULL,50,NULL,235000,8,3,19030,NULL,NULL,1,1,19030,1,4,95,1500,23,7
2012,1155627,4104,1000000,1010207,NULL,160,2,50,NULL,1,2300,1,1,NULL,NULL,NULL,340000,8,2,120000,NULL,NULL,1,1,120000,1,4,27,2710,63,3
2012,1160003,4104,1000000,1010207,NULL,80,1,20,NULL,NULL,NULL,NULL,NULL,380,NULL,NULL,NULL,6,7,18200,572,38,1,3,18200,1,4,NULL,NULL,NULL,13
2012,1163201,4104,1000000,1010207,NULL,90,2,110,NULL,2,550,1,1,NULL,NULL,NULL,165000,6,3,46680,NULL,NULL,1,1,46680,1,3,26,1012,20,7
2012,1166675,4104,1000000,1010207,NULL,160,2,70,NULL,1,730,1,1,NULL,400,NULL,250000,5,1,144600,NULL,NULL,1,1,144600,1,5,11,1365,21,1
2012,1166850,4104,1000000,1010207,NULL,100,2,280,NULL,1,850,1,1,NULL,NULL,NULL,135000,4,8,19200,NULL,NULL,1,3,19200,1,4,81,1301,18,15
2012,1172171,4104,1000000,1010207,NULL,30,2,20,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,12,NULL,NULL,650,61,1,6,12780,1,1,NULL,NULL,NULL,NULL
2012,1173199,4104,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,650,NULL,2,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1176565,4104,1000000,1010207,NULL,300,2,2,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,6,NULL,NULL,1354,35,1,4,47000,1,1,NULL,NULL,NULL,NULL
2012,1178139,4104,1000000,1010207,NULL,130,2,30,NULL,1,1400,1,1,NULL,NULL,NULL,270000,8,2,92100,NULL,NULL,1,1,92100,1,5,21,1635,27,3
2012,1179485,4104,1000000,1010207,NULL,60,2,50,NULL,1,1300,1,1,NULL,NULL,NULL,180000,9,NULL,NULL,NULL,NULL,1,6,74000,1,4,24,1464,27,NULL
2012,1190672,4104,1000000,1010207,NULL,100,2,50,4800,2,480,2,1,NULL,NULL,NULL,45000,7,1,37000,NULL,NULL,1,1,37000,1,2,37,1133,8,1
2012,1190902,4104,1000000,1010207,NULL,100,2,2,NULL,2,540,1,1,NULL,NULL,NULL,190000,5,NULL,NULL,NULL,NULL,3,6,5550,2,7,101,807,20,NULL
2012,1192830,4104,1000000,1010207,NULL,60,2,90,NULL,NULL,NULL,NULL,NULL,930,NULL,NULL,NULL,5,NULL,NULL,1085,22,1,7,60000,1,2,NULL,NULL,NULL,NULL
2012,1202161,4104,1000000,1010207,NULL,50,2,70,NULL,2,410,2,1,NULL,NULL,NULL,280000,11,3,56350,NULL,NULL,1,1,56350,1,3,17,793,30,7
2012,1205109,4104,1000000,1010207,NULL,110,2,100,NULL,1,700,1,1,NULL,NULL,NULL,120000,5,1,51400,NULL,NULL,1,1,51400,1,6,21,915,16,1
2012,1208264,4104,1000000,1010207,NULL,110,2,90,NULL,1,1100,1,1,NULL,400,NULL,210000,5,2,89140,NULL,NULL,1,1,89140,1,4,24,1773,22,3
2012,1209161,4104,1000000,1010207,NULL,240,2,3,NULL,1,1100,1,1,NULL,NULL,NULL,210000,5,1,100000,NULL,NULL,1,1,100000,1,6,19,1623,20,1
2012,1210910,4104,1000000,1010207,NULL,60,2,30,NULL,2,730,2,1,NULL,850,NULL,160000,6,1,20400,NULL,NULL,1,1,20400,1,6,101,1848,17,1
2012,1215669,4104,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1222270,4104,1000000,1010207,NULL,90,2,150,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,280000,8,2,158350,NULL,NULL,1,1,158350,1,4,3,455,29,3
2012,1224823,4104,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,8,1,77840,1100,17,1,1,77840,1,3,NULL,NULL,NULL,1
2012,1228406,4104,1000000,1010207,NULL,120,2,120,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,250000,6,2,190000,NULL,NULL,1,1,190000,1,6,3,481,25,3
2012,1230423,4104,1000000,1010207,NULL,100,2,70,NULL,1,860,1,1,NULL,440,NULL,1000000,6,1,82500,NULL,NULL,2,1,82500,1,5,22,1530,16,1
2012,1232353,4104,1000000,1010207,NULL,20,2,3,NULL,NULL,NULL,NULL,NULL,630,NULL,NULL,NULL,6,NULL,NULL,654,NULL,1,6,0,1,1,NULL,NULL,NULL,NULL
2012,1241225,4104,1000000,1010207,NULL,90,2,130,NULL,1,1400,1,1,NULL,NULL,NULL,200000,8,1,87800,NULL,NULL,4,1,87800,1,4,23,1683,22,2
2012,1246491,4104,1000000,1010207,NULL,110,2,60,NULL,1,920,1,1,NULL,NULL,NULL,117000,6,2,28100,NULL,NULL,1,1,28100,1,5,50,1165,19,3
2012,1254521,4104,1000000,1010207,NULL,70,2,30,NULL,1,910,1,1,NULL,NULL,NULL,170000,6,4,100710,NULL,NULL,1,1,100710,1,7,12,1016,18,9
2012,1255535,4104,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,267000,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1261167,4104,1000000,1010207,NULL,170,2,20,NULL,1,1000,1,1,NULL,NULL,NULL,225000,7,4,32900,NULL,NULL,1,1,32900,1,5,44,1214,23,9
2012,1263439,4104,1000000,1010207,NULL,70,2,20,NULL,1,950,1,1,NULL,80,NULL,185000,7,1,109000,NULL,NULL,1,1,109000,1,5,12,1132,20,1
2012,1268231,4104,1000000,1010207,NULL,50,2,3,NULL,1,1400,1,1,NULL,NULL,NULL,200000,6,1,170000,NULL,NULL,1,1,170000,1,5,11,1616,32,1
2012,1271874,4104,1000000,1010207,NULL,70,2,20,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,158000,8,4,29100,NULL,NULL,1,1,29100,1,4,8,203,18,9
2012,1273681,4104,1000000,1010207,NULL,50,1,1,NULL,NULL,NULL,NULL,NULL,720,NULL,NULL,NULL,5,8,0,770,33,1,3,28000,1,1,NULL,NULL,NULL,15
2012,1278251,4104,1000000,1010207,NULL,60,1,1,NULL,NULL,NULL,NULL,NULL,820,NULL,NULL,NULL,8,NULL,NULL,880,36,1,4,29100,1,1,NULL,NULL,NULL,NULL
2012,1278676,4104,1000000,1010207,NULL,120,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,130000,6,1,44100,NULL,NULL,4,1,44100,2,6,9,333,14,1
2012,1280037,4104,1000000,1010207,NULL,50,2,50,NULL,NULL,NULL,NULL,NULL,730,NULL,NULL,NULL,6,NULL,NULL,860,21,1,6,48830,1,3,NULL,NULL,NULL,NULL
2012,1289007,4104,1000000,1010207,NULL,80,2,110,NULL,2,1000,2,1,NULL,NULL,NULL,150000,5,7,87000,NULL,NULL,1,3,87000,1,7,18,1333,18,13
2012,1290523,4104,1000000,1010207,NULL,80,2,40,NULL,NULL,NULL,NULL,NULL,1900,NULL,NULL,NULL,4,7,85200,2303,32,1,3,85200,1,3,NULL,NULL,NULL,13
2012,1292552,4104,1000000,1010207,NULL,100,2,30,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,13,1,145000,1533,13,1,1,145000,1,1,NULL,NULL,NULL,1
2012,1298545,4104,1000000,1010207,NULL,160,2,50,NULL,2,1300,2,1,NULL,NULL,NULL,159000,6,2,65100,NULL,NULL,1,1,65100,1,3,31,1708,20,3
2012,1314368,4104,1000000,1010207,NULL,50,2,90,NULL,1,1900,1,1,NULL,300,NULL,250000,8,1,181300,NULL,NULL,1,1,181300,1,4,16,2490,24,1
2012,1316252,4104,1000000,1010207,NULL,110,2,100,NULL,1,1200,1,1,NULL,100,NULL,262000,8,2,49010,NULL,NULL,1,1,49010,1,4,38,1568,24,6
2012,1325382,4104,1000000,1010207,NULL,250,2,20,NULL,1,1700,1,1,NULL,400,NULL,190000,8,1,67000,NULL,NULL,1,1,67000,1,4,44,2470,19,4
2012,1325395,4104,1000000,1010207,NULL,160,2,90,NULL,1,1300,1,1,NULL,530,NULL,200000,6,1,73000,NULL,NULL,1,1,73000,1,5,37,2222,19,1
2012,1333459,4104,1000000,1010207,NULL,270,2,2,NULL,1,1000,1,1,NULL,NULL,NULL,180000,6,1,79100,NULL,NULL,1,1,79100,1,3,19,1270,18,4
2012,1334390,4104,1000000,1010207,NULL,110,2,110,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,7,7,41900,1493,43,3,3,41900,1,1,NULL,NULL,NULL,13
2012,1336873,4104,1000000,1010207,NULL,50,2,150,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,200000,5,NULL,NULL,NULL,NULL,1,4,49300,1,7,9,369,20,NULL
2012,1337618,4104,1000000,1010207,NULL,160,2,2,NULL,1,1300,1,1,NULL,NULL,NULL,65000,8,NULL,NULL,NULL,NULL,1,6,6200,1,3,101,1513,22,NULL
2012,1342603,4104,1000000,1010207,NULL,40,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,168000,6,NULL,NULL,NULL,NULL,1,4,47800,1,7,5,219,17,NULL
2012,1343622,4104,1000000,1010207,30,150,2,2,NULL,1,820,1,1,NULL,NULL,NULL,180000,9,NULL,NULL,NULL,NULL,1,6,42120,1,1,29,1010,23,NULL
2012,1345111,4104,1000000,1010207,NULL,40,2,10,NULL,1,980,1,1,NULL,NULL,NULL,184000,8,NULL,NULL,NULL,NULL,1,7,82100,1,1,15,1045,19,NULL
2012,1354997,4104,1000000,1010207,NULL,170,2,20,NULL,2,1200,1,1,NULL,NULL,NULL,211000,5,2,118000,NULL,NULL,1,1,118000,1,6,15,1474,23,3
2012,1362652,4104,1000000,1010207,NULL,30,2,80,NULL,1,1600,1,1,NULL,NULL,NULL,225000,5,1,76600,NULL,NULL,1,1,76600,1,4,27,1725,25,1
2012,1368583,4104,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1300,NULL,1,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,1369027,4104,1000000,1010207,NULL,180,2,2,NULL,2,860,2,1,NULL,NULL,NULL,120000,8,NULL,NULL,NULL,NULL,1,6,30800,1,3,44,1125,12,NULL
2012,1383542,4104,1000000,1010207,NULL,180,2,2,NULL,1,1100,1,1,NULL,NULL,NULL,180000,8,1,85000,NULL,NULL,1,1,85000,1,2,20,1422,29,1
2012,1383991,4104,1000000,1010207,NULL,70,2,90,NULL,NULL,NULL,NULL,NULL,980,NULL,NULL,NULL,5,8,32300,1248,29,1,3,51500,1,4,NULL,NULL,NULL,15
2012,1410813,4104,1000000,1010207,NULL,60,2,30,NULL,2,800,1,1,NULL,NULL,NULL,115000,6,1,107000,NULL,NULL,1,1,107000,1,5,12,1032,14,1
2012,1413310,4104,1000000,1010207,NULL,110,2,20,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,480000,6,4,272400,NULL,NULL,1,1,272400,1,5,2,397,32,9
2012,1426383,4104,1000000,1010207,NULL,110,2,40,NULL,1,1100,1,1,NULL,550,NULL,220000,5,1,89500,NULL,NULL,1,1,89500,1,4,24,1811,22,1
2012,1426769,4104,1000000,1010207,NULL,140,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,170000,5,2,92540,NULL,NULL,1,1,92540,1,7,5,365,15,3
2012,1429459,4104,1000000,1010207,NULL,100,2,30,NULL,2,900,2,1,NULL,NULL,NULL,175000,5,1,155000,NULL,NULL,1,1,155000,1,5,9,1162,17,1
2012,1455325,4104,1000000,1010207,NULL,50,2,120,NULL,1,1700,1,1,NULL,NULL,NULL,300000,8,NULL,NULL,NULL,NULL,1,4,170000,1,3,14,1953,30,NULL
2012,1456983,4104,1000000,1010207,NULL,80,2,70,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,8,1,33300,1255,45,1,1,33300,1,1,NULL,NULL,NULL,1
2012,1459186,4104,1000000,1010207,NULL,70,2,80,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,180000,5,3,87500,NULL,NULL,1,1,87500,1,7,6,417,19,7
2012,1462758,4104,1000000,1010207,NULL,350,2,2,NULL,1,1300,1,1,NULL,500,NULL,175000,7,1,93200,NULL,NULL,1,1,93200,1,5,28,2150,20,1
2012,1463448,4104,1000000,1010207,100,60,2,30,NULL,1,2000,1,1,NULL,NULL,NULL,150000,9,5,125800,NULL,NULL,1,2,125800,1,4,24,2473,26,11
2012,1470447,4104,1000000,1010207,NULL,40,2,20,NULL,1,1100,1,1,NULL,NULL,NULL,175000,9,NULL,NULL,NULL,NULL,1,4,56000,1,4,25,1163,24,NULL
2012,1478721,4104,1000000,1010207,NULL,70,2,40,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,5,1,63400,1313,25,1,1,63400,1,3,NULL,NULL,NULL,1
2012,1492586,4104,1000000,1010207,NULL,200,2,2,NULL,1,1600,1,1,NULL,NULL,NULL,280000,8,2,130000,NULL,NULL,4,1,130000,1,3,17,1815,27,3
2012,10203,4105,1000000,1010207,160,80,2,20,NULL,2,470,1,1,NULL,NULL,NULL,162000,8,4,40000,NULL,NULL,1,1,40000,1,4,26,850,23,9
2012,10269,4105,1000000,1010207,NULL,280,1,100,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,110000,5,8,8880,NULL,NULL,1,3,8880,1,6,72,534,17,15
2012,13034,4105,1000000,1010207,NULL,30,2,30,NULL,NULL,NULL,NULL,NULL,650,NULL,NULL,NULL,6,NULL,NULL,710,45,1,5,19000,1,1,NULL,NULL,NULL,NULL
2012,13327,4105,1000000,1010207,NULL,190,2,90,NULL,NULL,NULL,NULL,NULL,930,NULL,NULL,NULL,10,7,15000,1210,54,1,3,27000,1,3,NULL,NULL,NULL,13
2012,16819,4105,1000000,1010207,NULL,90,2,20,NULL,1,720,1,1,NULL,230,NULL,120000,3,1,72500,NULL,NULL,1,1,72500,1,5,18,1110,11,1
2012,16824,4105,1000000,1010207,NULL,60,2,50,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,4,7,39000,617,19,1,3,39000,1,4,NULL,NULL,NULL,13
2012,23120,4105,1000000,1010207,NULL,100,2,20,NULL,1,600,1,1,NULL,NULL,NULL,90000,6,1,45800,NULL,NULL,1,1,45800,1,3,19,723,11,2
2012,28831,4105,1000000,1010207,NULL,50,2,140,NULL,2,300,2,1,NULL,NULL,NULL,14500,3,2,6500,NULL,NULL,1,1,6500,1,5,101,722,15,3
2012,33579,4105,1000000,1010207,NULL,50,2,50,NULL,2,1300,1,1,NULL,NULL,NULL,130000,5,4,65900,NULL,NULL,4,1,65900,1,7,29,1601,15,9
